InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
541365,10115,METAL WALL ART,14,2024-12-03 10:22:27,34.6,12697,United Kingdom
546380,10053,PASTEL NIGHT LIGHT,18,2023-11-17 15:22:15,24.08,12306,United Kingdom
538196,10015,WOODEN BUILDING BLOCKS,22,2024-05-19 02:24:44,32.09,12037,Spain
538553,10057,VINTAGE FAIRY LIGHTS,24,2024-05-04 04:13:15,20.63,12552,United Kingdom
547316,10238,FLORAL PHOTO FRAME,1,2024-11-07 02:18:02,16.74,12722,Portugal
546389,10086,RETRO CAKE STAND,17,2023-01-03 00:53:27,44.57,12146,Belgium
538644,10127,STRIPED WIND CHIME,13,2024-09-18 12:51:00,5.44,12547,Germany
547042,10163,VINTAGE FAIRY LIGHTS,3,2023-10-29 09:29:10,47.51,12102,Germany
544662,10128,MINI CAKE STAND,22,2024-12-23 12:24:53,40.48,12122,Belgium
545025,10173,RETRO STICKER SET,13,2024-12-23 12:36:59,39.98,12389,United Kingdom
537749,10069,MODERN WALL ART,5,2023-05-29 06:12:46,27.49,12383,United Kingdom
547121,10248,WOODEN WALL CLOCK,24,2023-03-12 13:32:30,46.68,12740,Ireland
539840,10187,METAL LANTERN,6,2024-10-12 19:45:43,1.35,12748,United Kingdom
539498,10238,FLORAL PHOTO FRAME,21,2023-03-07 21:07:21,16.74,12632,United Kingdom
545319,10012,STRIPED NIGHT LIGHT,17,2024-04-09 02:18:59,29.22,12030,United Kingdom
538650,10191,MINI PHOTO FRAME,9,2023-08-17 19:22:07,20.72,12739,United Kingdom
544621,10114,VINTAGE CAKE STAND,20,2023-04-19 03:13:51,35.68,12528,France
547226,10249,MODERN STICKER SET,17,2024-11-23 09:21:10,14.29,12573,Sweden
538652,10233,PASTEL PENCIL CASE,8,2024-02-05 11:45:34,22.27,12063,Netherlands
544984,10177,STRIPED VASE,10,2024-09-12 06:28:50,32.08,12107,United Kingdom
538495,10144,RUSTIC PLANT POT,13,2023-12-20 02:19:07,8.26,12522,Germany
545094,10104,MINI PUZZLE,7,2023-05-13 13:38:23,40.98,12100,Netherlands
543531,10215,RUSTIC NOTEBOOK,19,2024-02-05 10:28:25,12.64,12513,United Kingdom
537396,10044,MINI BIRD FEEDER,6,2023-10-17 21:33:06,46.5,12754,Netherlands
541341,10223,RUSTIC CANDLE HOLDER,2,2024-02-20 06:00:09,39.8,12650,Belgium
538326,10021,VINTAGE WALL CLOCK,16,2023-08-12 08:17:35,40.41,12454,United Kingdom
546615,10006,VINTAGE GARDEN SIGN,24,2024-04-12 15:53:53,38.14,,France
542807,10016,STRIPED PENCIL CASE,15,2024-12-18 08:33:55,18.31,12501,Norway
536574,10003,RETRO CANDLE HOLDER,14,2023-05-20 17:53:22,11.59,12706,United Kingdom
542965,10228,PASTEL LANTERN,6,2023-03-27 21:47:01,13.15,12766,France
542545,10079,WOODEN CANDLE HOLDER,24,2023-08-31 01:23:12,31.37,12178,Australia
544452,10164,PASTEL MUG,7,2024-04-16 03:59:01,8.34,12623,United Kingdom
542894,10049,VINTAGE WATERING CAN,10,2023-05-22 04:45:25,4.34,12245,United Kingdom
545706,10036,CLASSIC PHOTO FRAME,7,2023-11-06 13:58:14,25.8,12713,United Kingdom
543017,10162,MINI PHOTO FRAME,22,2024-09-29 00:35:22,32.8,12376,United Kingdom
538410,10025,METAL LUNCH BOX,7,2023-07-19 22:30:04,13.76,12264,United Kingdom
545539,10199,FLORAL WIND CHIME,8,2023-11-11 21:45:48,49.03,,France
543147,10013,VINTAGE FAIRY LIGHTS,22,2024-03-06 14:20:49,33.34,12318,Spain
546855,10031,CLASSIC PLANT POT,23,2024-08-01 16:16:52,36.27,12399,United Kingdom
536672,10044,MINI BIRD FEEDER,14,2024-11-17 13:40:46,46.5,12325,Ireland
537814,10062,VINTAGE NIGHT LIGHT,23,2024-09-14 06:45:19,48.47,12699,United Kingdom
543583,10245,MINI NIGHT LIGHT,10,2024-02-09 23:38:57,35.73,12382,Ireland
536371,10009,STRIPED PHOTO FRAME,5,2023-02-01 06:24:21,30.52,12512,United Kingdom
539626,10058,MINI NOTEBOOK,1,2024-09-12 19:43:57,10.26,12040,France
538998,10109,STRIPED NIGHT LIGHT,17,2024-09-19 19:15:03,47.0,12382,Ireland
536890,10009,STRIPED PHOTO FRAME,18,2024-06-17 03:11:34,30.52,,United Kingdom
542868,10024,RUSTIC SPINNING TOP,5,2024-07-15 01:12:36,13.87,12268,Germany
545116,10120,MINI WATERING CAN,24,2023-12-25 19:44:16,21.51,,Switzerland
538926,10128,MINI CAKE STAND,14,2024-02-08 16:08:21,40.48,12334,Italy
546061,10221,RETRO BAKING TIN,12,2024-09-05 08:36:47,27.61,12727,Netherlands
545852,10070,VINTAGE LANTERN,13,2024-02-06 12:00:56,3.31,12214,Switzerland
540103,10139,WOODEN TOY CAR,17,2024-07-28 02:54:10,44.94,12009,United Kingdom
546761,10098,STRIPED FAIRY LIGHTS,17,2023-01-10 01:58:40,39.18,,Germany
542544,10009,STRIPED PHOTO FRAME,20,2023-03-23 04:05:50,30.52,12366,Ireland
544991,10096,FLORAL MUG,17,2024-08-11 22:44:46,18.77,12483,United Kingdom
537363,10062,VINTAGE NIGHT LIGHT,19,2024-06-01 14:15:25,48.47,12407,United Kingdom
540044,10202,VINTAGE NOTEBOOK,18,2024-09-21 14:11:59,28.04,12416,United Kingdom
542230,10148,MODERN TOY CAR,20,2024-03-11 23:01:05,1.81,12190,Germany
545383,10049,VINTAGE WATERING CAN,6,2024-09-15 11:46:16,4.34,12706,United Kingdom
544566,10123,PASTEL BAKING TIN,24,2024-09-06 15:33:05,30.66,12752,Germany
C545764,10120,MINI WATERING CAN,-16,2023-02-06 17:19:10,21.51,,United Kingdom
544033,10185,WOODEN PENCIL CASE,24,2023-05-30 21:01:42,11.27,12247,Spain
538218,10085,CLASSIC GARDEN SIGN,19,2023-08-12 07:03:25,5.94,12098,Italy
546305,10180,WOODEN BIRD FEEDER,14,2024-04-05 21:31:22,22.25,,United Kingdom
539604,10031,CLASSIC PLANT POT,11,2023-01-18 07:10:36,36.27,12104,Ireland
539823,10133,RETRO FAIRY LIGHTS,1,2024-06-18 12:02:08,39.1,12223,Switzerland
547183,10131,MINI NIGHT LIGHT,6,2023-03-05 16:34:39,36.15,12495,United Kingdom
538146,10020,MINI STICKER SET,9,2023-06-26 04:31:23,34.49,12523,United Kingdom
538534,10021,VINTAGE WALL CLOCK,14,2024-03-04 07:02:40,40.41,12095,United Kingdom
539415,10174,STRIPED PLANT POT,11,2024-11-07 13:07:44,27.03,12064,Belgium
545687,10182,FLORAL MUG,16,2023-06-18 17:44:13,44.17,12422,United Kingdom
545408,10219,CLASSIC WOODEN TOY,9,2024-06-05 04:33:04,12.32,12491,United Kingdom
546941,10194,STRIPED NIGHT LIGHT,9,2023-03-05 09:41:10,18.14,12728,Australia
545496,10074,PASTEL WATERING CAN,1,2023-01-23 15:18:12,30.06,12565,United Kingdom
540861,10041,RETRO PLANT POT,24,2023-08-08 06:18:15,36.82,12698,Spain
545566,10195,FLORAL BUILDING BLOCKS,6,2023-03-28 01:57:32,13.2,12067,United Kingdom
540780,10135,MINI WALL ART,1,2024-10-17 02:42:25,45.93,12167,USA
538769,10043,RUSTIC TOY CAR,18,2023-10-11 13:01:52,13.87,12778,United Kingdom
538687,10248,WOODEN WALL CLOCK,9,2023-09-24 05:07:08,46.68,12013,France
541597,10155,PASTEL PUZZLE,24,2023-03-05 21:46:59,27.1,,Canada
538386,10088,MODERN WATERING CAN,2,2024-03-01 22:57:12,17.7,12755,Switzerland
541950,10067,CLASSIC NIGHT LIGHT,22,2024-04-30 02:54:52,36.15,12127,United Kingdom
545666,10208,RUSTIC FAIRY LIGHTS,8,2023-05-28 09:48:06,8.18,12453,United Kingdom
546376,10015,WOODEN BUILDING BLOCKS,9,2023-10-05 08:29:01,32.09,12330,Switzerland
540738,10044,MINI BIRD FEEDER,18,2024-05-04 05:05:04,46.5,12724,United Kingdom
C545819,10084,VINTAGE NIGHT LIGHT,-9,2024-10-04 19:00:47,33.67,12275,Norway
537438,10153,VINTAGE SPINNING TOP,7,2023-04-28 17:07:46,19.96,12012,Australia
538669,10082,STRIPED WALL CLOCK,1,2023-01-02 11:54:01,14.85,12618,Italy
546632,10130,RETRO TOY CAR,23,2023-06-16 03:41:34,23.23,12240,Norway
541424,10189,MINI TOY CAR,4,2023-11-26 07:26:52,34.79,12450,United Kingdom
537586,10025,METAL LUNCH BOX,17,2024-11-01 17:04:27,13.76,12751,Norway
536545,10221,RETRO BAKING TIN,20,2023-11-17 19:41:55,27.61,12276,United Kingdom
541797,10064,VINTAGE BAKING TIN,12,2023-04-28 12:43:41,8.94,12508,Netherlands
543061,10033,FLORAL NOTEBOOK,5,2023-12-11 16:07:46,22.21,12621,Norway
546655,10049,VINTAGE WATERING CAN,8,2023-09-26 04:04:55,4.34,12437,Spain
545570,10131,MINI NIGHT LIGHT,9,2024-01-25 10:31:04,36.15,,United Kingdom
537714,10000,VINTAGE FAIRY LIGHTS,5,2024-07-01 17:16:33,37.29,12117,USA
546439,10051,RETRO PHOTO FRAME,19,2024-08-20 01:57:11,26.12,12256,France
547298,10120,MINI WATERING CAN,12,2024-04-06 14:41:24,21.51,12731,Ireland
537572,10113,CERAMIC PLANT POT,3,2023-02-17 18:02:33,45.05,,Germany
546826,10024,RUSTIC SPINNING TOP,21,2024-04-03 11:38:21,13.87,12528,France
546190,10142,WOODEN CAKE STAND,11,2024-02-15 04:22:15,4.66,12048,Germany
545054,10204,VINTAGE WOODEN TOY,24,2023-02-15 17:21:36,29.06,12111,France
541167,10220,CLASSIC STICKER SET,15,2023-08-23 04:02:57,40.35,12019,France
542747,10204,VINTAGE WOODEN TOY,9,2024-03-10 21:21:16,29.06,12100,Netherlands
539765,10152,WOODEN WATERING CAN,16,2024-08-10 23:38:59,11.63,12633,USA
541977,10141,METAL CAKE STAND,11,2023-07-05 12:09:44,24.66,12185,United Kingdom
539480,10192,CLASSIC CAKE STAND,4,2024-09-30 04:10:45,29.43,12076,Germany
543877,10211,METAL WATERING CAN,23,2024-12-21 08:26:21,19.54,12123,United Kingdom
540261,10061,METAL VASE,3,2023-03-15 17:58:50,5.66,12312,France
538519,10179,PASTEL GARDEN SIGN,19,2024-04-11 16:12:38,40.56,12385,United Kingdom
544182,10153,VINTAGE SPINNING TOP,2,2024-02-04 04:31:27,19.96,,Portugal
541041,10121,PASTEL PUZZLE,1,2024-07-29 08:15:00,28.82,12543,Switzerland
542080,10068,FLORAL TEA TOWEL,4,2023-03-17 02:36:48,11.55,12328,United Kingdom
542817,10053,PASTEL NIGHT LIGHT,19,2024-10-20 12:29:22,24.08,12122,Belgium
546042,10018,PASTEL FAIRY LIGHTS,22,2023-10-30 09:22:47,32.05,12476,United Kingdom
542046,10246,VINTAGE STICKER SET,8,2024-05-29 14:16:25,27.99,,United Kingdom
537803,10136,RUSTIC VASE,19,2023-12-12 18:03:07,40.23,,France
538254,10008,RETRO CAKE STAND,6,2024-05-08 01:10:13,5.41,12347,United Kingdom
540695,10168,RUSTIC FAIRY LIGHTS,8,2024-12-20 18:25:50,48.26,12572,Spain
540033,10173,RETRO STICKER SET,6,2023-12-14 02:16:27,39.98,12321,Belgium
538301,10103,CERAMIC FAIRY LIGHTS,19,2023-04-09 19:45:09,43.71,12110,United Kingdom
541565,10201,MODERN NOTEBOOK,5,2023-10-03 14:05:15,27.1,12717,United Kingdom
541947,10190,WOODEN STRING LIGHTS,9,2023-06-12 23:58:40,39.81,12438,United Kingdom
539753,10169,VINTAGE WALL ART,4,2023-07-01 19:32:17,46.5,12771,United Kingdom
546155,10119,CERAMIC BUILDING BLOCKS,1,2023-06-26 14:50:56,35.11,12535,Switzerland
538526,10202,VINTAGE NOTEBOOK,10,2024-02-08 09:36:46,28.04,12008,Sweden
545600,10137,METAL NIGHT LIGHT,20,2023-11-29 15:20:43,30.11,12257,Belgium
C545014,10000,VINTAGE FAIRY LIGHTS,-5,2024-09-29 01:46:45,37.29,12697,United Kingdom
544470,10094,METAL WALL CLOCK,15,2024-09-09 23:56:55,2.62,12017,Ireland
536453,10232,METAL BAKING TIN,14,2023-08-18 14:28:11,32.87,,United Kingdom
545708,10222,FLORAL TABLE LAMP,16,2023-12-10 10:24:01,41.47,,Spain
539174,10108,CLASSIC GREETING CARD,14,2023-04-13 15:39:00,25.88,12181,United Kingdom
536504,10185,WOODEN PENCIL CASE,13,2023-03-10 11:03:41,11.27,12445,Ireland
541483,10098,STRIPED FAIRY LIGHTS,12,2024-05-10 04:09:33,39.18,12140,United Kingdom
536428,10117,PASTEL LANTERN,24,2023-11-23 01:56:04,16.28,12243,United Kingdom
536660,10023,MINI GARDEN SIGN,17,2023-08-09 12:47:56,33.06,12553,Belgium
540314,10042,RUSTIC WALL ART,24,2024-09-17 09:05:08,7.16,12682,Belgium
547078,10022,RETRO BUILDING BLOCKS,2,2023-07-04 12:08:09,11.22,12127,United Kingdom
543652,10228,PASTEL LANTERN,7,2023-12-22 02:19:36,13.15,12449,Spain
543011,10130,RETRO TOY CAR,5,2023-09-18 07:36:44,23.23,12326,United Kingdom
543068,10071,METAL TOY CAR,18,2024-03-27 19:21:15,8.59,12295,Germany
546199,10029,PASTEL STRING LIGHTS,1,2024-07-03 05:17:16,3.97,12356,United Kingdom
544095,10160,CERAMIC BUILDING BLOCKS,23,2024-12-05 13:30:59,13.25,12550,United Kingdom
544257,10126,CLASSIC TABLE LAMP,16,2024-11-23 05:56:24,5.02,12529,United Kingdom
539785,10078,WOODEN CAKE STAND,14,2024-03-17 22:47:54,16.39,12598,Italy
540745,10221,RETRO BAKING TIN,3,2023-07-18 18:23:15,27.61,12541,United Kingdom
540126,10166,MODERN BAKING TIN,22,2023-12-29 19:55:40,13.44,12149,France
546675,10158,FLORAL MUG,23,2024-06-09 21:29:30,19.48,12412,Switzerland
543659,10085,CLASSIC GARDEN SIGN,11,2024-01-24 16:31:15,5.94,12587,United Kingdom
537201,10114,VINTAGE CAKE STAND,20,2023-11-30 10:06:55,35.68,12763,Australia
539959,10149,WOODEN BIRD FEEDER,12,2023-06-19 21:45:06,1.14,,United Kingdom
537233,10077,MINI CAKE STAND,11,2023-07-25 15:42:22,13.9,,Norway
537070,10008,RETRO CAKE STAND,4,2024-07-22 21:40:31,5.41,12046,Germany
537035,10123,PASTEL BAKING TIN,9,2023-10-17 00:45:07,30.66,12745,United Kingdom
543048,10155,PASTEL PUZZLE,12,2023-03-08 04:35:56,27.1,,United Kingdom
546098,10201,MODERN NOTEBOOK,24,2024-01-31 19:31:12,27.1,12452,Germany
543129,10046,WOODEN LANTERN,15,2023-02-11 11:55:20,45.06,12339,Spain
541682,10052,MINI GIFT WRAP,4,2023-10-19 19:35:45,27.35,12712,Spain
C544631,10247,RETRO WALL CLOCK,-2,2023-03-17 14:56:50,23.53,12327,Spain
539424,10078,WOODEN CAKE STAND,15,2024-03-15 04:08:55,16.39,12622,Ireland
544628,10021,VINTAGE WALL CLOCK,9,2023-11-16 15:37:43,40.41,12781,France
540840,10000,VINTAGE FAIRY LIGHTS,22,2024-04-12 16:06:54,37.29,12593,United Kingdom
545212,10143,FLORAL PENCIL CASE,6,2023-02-01 02:06:48,17.35,12009,United Kingdom
547320,10132,CERAMIC SPINNING TOP,15,2024-10-02 07:36:27,12.84,12420,United Kingdom
543958,10021,VINTAGE WALL CLOCK,2,2024-06-29 01:31:41,40.41,12611,Belgium
545511,10048,PASTEL NOTEBOOK,22,2023-10-08 14:29:49,28.07,12093,United Kingdom
541975,10112,CERAMIC GREETING CARD,21,2023-10-13 04:52:37,30.64,12016,United Kingdom
543980,10181,FLORAL NIGHT LIGHT,17,2023-09-06 13:54:16,16.69,12305,Australia
542301,10240,CERAMIC BIRD FEEDER,18,2024-05-22 05:43:36,3.51,12078,Norway
543620,10170,CERAMIC BIRD FEEDER,19,2024-10-17 22:37:28,47.11,12577,Switzerland
543095,10144,RUSTIC PLANT POT,7,2024-05-09 22:43:12,8.26,,United Kingdom
537081,10184,VINTAGE BUILDING BLOCKS,24,2023-05-18 19:48:57,25.14,12659,Spain
542091,10077,MINI CAKE STAND,9,2023-09-20 20:40:21,13.9,12072,Germany
545614,10198,MODERN BUILDING BLOCKS,1,2024-11-06 15:52:37,29.82,12090,Ireland
543072,10111,RETRO NOTEBOOK,1,2024-03-26 05:10:31,30.17,12239,United Kingdom
542847,10079,WOODEN CANDLE HOLDER,8,2023-04-23 02:18:43,31.37,12716,USA
541072,10204,VINTAGE WOODEN TOY,22,2024-07-21 13:17:42,29.06,12142,Ireland
545550,10195,FLORAL BUILDING BLOCKS,21,2024-10-15 07:40:42,13.2,,Portugal
547049,10103,CERAMIC FAIRY LIGHTS,15,2024-06-16 17:37:48,43.71,12177,Italy
539531,10243,FLORAL WATERING CAN,21,2023-06-26 22:57:55,22.38,12270,United Kingdom
538424,10224,FLORAL WIND CHIME,23,2024-04-05 16:59:31,22.43,12148,United Kingdom
540951,10035,RUSTIC STICKER SET,20,2023-09-26 02:53:46,25.8,12680,United Kingdom
545302,10113,CERAMIC PLANT POT,12,2024-02-06 01:38:52,45.05,12478,Norway
537813,10119,CERAMIC BUILDING BLOCKS,13,2024-10-14 14:24:50,35.11,12703,United Kingdom
546198,10153,VINTAGE SPINNING TOP,14,2024-03-31 05:16:37,19.96,12213,USA
536966,10073,CERAMIC WALL CLOCK,21,2023-06-23 20:40:37,6.74,12368,United Kingdom
537226,10247,RETRO WALL CLOCK,14,2024-10-15 13:28:40,23.53,12427,Norway
544368,10197,MINI WATERING CAN,11,2023-08-18 00:55:58,11.48,12475,United Kingdom
541898,10204,VINTAGE WOODEN TOY,21,2023-06-19 05:57:27,29.06,12706,United Kingdom
540906,10066,CERAMIC BUILDING BLOCKS,6,2023-12-12 17:10:37,35.08,12452,Germany
546520,10008,RETRO CAKE STAND,21,2024-09-08 23:06:14,5.41,12325,Ireland
545673,10247,RETRO WALL CLOCK,14,2023-10-10 18:54:34,23.53,12795,Germany
539888,10141,METAL CAKE STAND,4,2023-03-05 08:30:58,24.66,12096,United Kingdom
546858,10006,VINTAGE GARDEN SIGN,4,2023-06-18 18:54:41,38.14,12709,Canada
543805,10103,CERAMIC FAIRY LIGHTS,19,2023-10-01 03:42:38,43.71,12600,United Kingdom
544783,10008,RETRO CAKE STAND,4,2024-02-14 08:09:44,5.41,12680,United Kingdom
536610,10024,RUSTIC SPINNING TOP,4,2024-12-06 16:12:49,13.87,,Netherlands
545810,10161,VINTAGE VASE,11,2023-12-06 09:20:21,37.66,12524,United Kingdom
544722,10028,RUSTIC CANDLE HOLDER,5,2024-01-22 17:14:58,31.68,12486,France
540053,10068,FLORAL TEA TOWEL,15,2023-12-21 09:26:33,11.55,12408,United Kingdom
543264,10092,RUSTIC CAKE STAND,16,2024-03-24 01:15:39,37.27,12284,Canada
545425,10126,CLASSIC TABLE LAMP,16,2024-05-15 23:34:42,5.02,12750,Germany
538268,10171,PASTEL MUG,9,2023-08-21 16:08:15,34.79,12009,United Kingdom
541704,10103,CERAMIC FAIRY LIGHTS,24,2024-09-12 09:33:32,43.71,12049,Belgium
543275,10040,VINTAGE PENCIL CASE,6,2024-01-11 12:15:58,12.69,12790,Sweden
542757,10048,PASTEL NOTEBOOK,17,2024-11-20 16:19:13,28.07,12484,Germany
542179,10015,WOODEN BUILDING BLOCKS,14,2023-04-26 16:34:53,32.09,12023,France
545898,10203,CLASSIC TABLE LAMP,22,2023-02-24 20:35:08,43.53,12466,Germany
546457,10020,MINI STICKER SET,18,2023-03-01 04:18:56,34.49,12769,United Kingdom
537408,10060,MINI GIFT WRAP,12,2024-02-06 14:00:39,43.82,12795,Germany
541663,10165,CLASSIC BAKING TIN,18,2024-05-26 09:28:59,6.47,12033,Belgium
543989,10064,VINTAGE BAKING TIN,1,2023-07-17 03:09:48,8.94,12347,United Kingdom
542431,10249,MODERN STICKER SET,5,2024-11-07 17:45:26,14.29,12093,United Kingdom
543338,10198,MODERN BUILDING BLOCKS,15,2024-11-19 16:30:57,29.82,12799,United Kingdom
545970,10071,METAL TOY CAR,14,2024-01-19 20:49:40,8.59,12095,United Kingdom
543505,10202,VINTAGE NOTEBOOK,14,2023-06-03 03:24:03,28.04,12478,Norway
545493,10033,FLORAL NOTEBOOK,9,2023-04-11 10:50:48,22.21,12111,France
546159,10038,VINTAGE WIND CHIME,11,2023-10-14 22:05:53,30.28,12170,Italy
C544942,10192,CLASSIC CAKE STAND,-16,2024-07-02 11:53:11,29.43,12612,France
539698,10183,PASTEL BAKING TIN,12,2023-06-26 02:59:37,30.84,12175,Netherlands
536933,10006,VINTAGE GARDEN SIGN,18,2023-07-18 06:50:47,38.14,12190,Germany
544569,10026,PASTEL BIRD FEEDER,20,2023-02-07 16:48:36,20.48,12032,United Kingdom
537409,10179,PASTEL GARDEN SIGN,4,2024-01-11 04:38:54,40.56,12405,Netherlands
543902,10040,VINTAGE PENCIL CASE,14,2024-12-22 20:06:52,12.69,12154,United Kingdom
540181,10230,VINTAGE WIND CHIME,17,2024-10-12 22:59:37,49.97,12520,France
538150,10073,CERAMIC WALL CLOCK,4,2023-01-14 06:36:05,6.74,12402,Sweden
546595,10178,CERAMIC PUZZLE,4,2024-09-22 01:26:19,9.51,12394,France
541995,10136,RUSTIC VASE,8,2023-04-05 05:42:16,40.23,12465,France
543670,10172,RETRO TABLE LAMP,8,2024-08-28 20:06:41,35.11,12013,France
539283,10051,RETRO PHOTO FRAME,13,2023-08-24 18:10:18,26.12,12722,Portugal
542940,10056,CLASSIC WOODEN TOY,18,2024-07-24 08:10:17,32.96,12226,Spain
539204,10023,MINI GARDEN SIGN,16,2024-07-29 01:31:04,33.06,12307,Switzerland
537270,10196,STRIPED WALL CLOCK,3,2024-11-08 14:39:42,6.72,12549,Netherlands
538946,10024,RUSTIC SPINNING TOP,18,2024-05-12 20:45:37,13.87,12175,Netherlands
547331,10143,FLORAL PENCIL CASE,4,2023-04-16 00:19:19,17.35,12429,Belgium
545658,10085,CLASSIC GARDEN SIGN,24,2023-08-13 10:07:47,5.94,12173,Germany
543260,10148,MODERN TOY CAR,4,2023-02-08 22:22:02,1.81,12190,Germany
539407,10094,METAL WALL CLOCK,19,2024-03-11 16:38:55,2.62,,Ireland
541630,10109,STRIPED NIGHT LIGHT,19,2024-03-03 01:55:59,47.0,12642,Canada
542748,10199,FLORAL WIND CHIME,8,2023-11-04 17:19:26,49.03,12557,Italy
538194,10096,FLORAL MUG,11,2023-05-12 20:19:34,18.77,12658,Netherlands
540621,10188,MINI MUG,3,2023-06-10 20:26:56,36.23,12358,United Kingdom
C543077,10225,MODERN BUILDING BLOCKS,-5,2024-08-27 06:01:11,20.63,12155,Italy
543262,10093,METAL BIRD FEEDER,24,2023-09-11 23:25:31,1.33,12767,United Kingdom
543743,10089,METAL LANTERN,4,2023-06-02 15:32:23,24.86,12563,Germany
538815,10109,STRIPED NIGHT LIGHT,11,2024-10-16 06:01:26,47.0,12650,Belgium
541807,10051,RETRO PHOTO FRAME,-6,2023-04-14 10:28:58,26.12,12358,United Kingdom
538359,10170,CERAMIC BIRD FEEDER,4,2023-03-29 01:47:43,47.11,12519,Netherlands
542201,10165,CLASSIC BAKING TIN,2,2024-02-03 08:44:33,6.47,12061,United Kingdom
539358,10099,MODERN TOY CAR,1,2024-05-05 09:57:08,8.44,12797,United Kingdom
543194,10224,FLORAL WIND CHIME,9,2024-08-13 13:13:59,22.43,,Ireland
542351,10030,WOODEN TOY CAR,11,2024-12-10 21:51:00,26.85,12566,France
546667,10187,METAL LANTERN,15,2023-02-09 08:08:35,1.35,12324,United Kingdom
541548,10186,FLORAL GREETING CARD,24,2023-02-02 13:50:30,44.11,12596,Switzerland
538793,10028,RUSTIC CANDLE HOLDER,3,2024-12-24 08:13:31,31.68,12797,United Kingdom
542210,10121,PASTEL PUZZLE,16,2023-04-05 05:02:47,28.82,12424,France
537178,10018,PASTEL FAIRY LIGHTS,16,2024-05-16 00:52:52,32.05,12300,United Kingdom
537497,10190,WOODEN STRING LIGHTS,11,2023-01-02 22:13:59,39.81,12331,United Kingdom
538229,10192,CLASSIC CAKE STAND,20,2023-05-31 03:23:34,29.43,12376,United Kingdom
536751,10027,METAL TEA TOWEL,15,2024-02-21 15:43:52,25.1,12186,United Kingdom
546296,10163,VINTAGE FAIRY LIGHTS,19,2024-04-21 03:07:34,47.51,12730,Portugal
543232,10017,MODERN LANTERN,9,2023-04-18 08:09:09,46.88,12301,Germany
536753,10063,CERAMIC TEA TOWEL,20,2023-03-06 04:03:11,24.71,12497,Netherlands
538520,10119,CERAMIC BUILDING BLOCKS,11,2023-11-07 21:18:44,35.11,12602,Netherlands
539448,10193,METAL TOY CAR,24,2024-09-23 02:37:49,17.74,12637,Canada
538165,10125,WOODEN LUNCH BOX,22,2024-07-11 08:14:42,39.85,12183,Ireland
541090,10066,CERAMIC BUILDING BLOCKS,22,2023-10-17 08:53:33,35.08,12618,Italy
547099,10236,CERAMIC CAKE STAND,20,2023-03-06 13:17:01,34.94,12521,Spain
537965,10232,METAL BAKING TIN,8,2024-06-27 14:45:33,32.87,12104,Ireland
537895,10126,CLASSIC TABLE LAMP,14,2024-01-07 18:24:58,5.02,12762,Netherlands
539816,10206,WOODEN PHOTO FRAME,15,2023-01-17 04:36:05,6.46,12270,United Kingdom
543090,10163,VINTAGE FAIRY LIGHTS,23,2024-09-05 22:29:53,47.51,12357,Germany
546184,10150,CERAMIC GREETING CARD,18,2024-09-06 07:00:20,42.79,12609,Switzerland
538035,10001,RUSTIC TEA TOWEL,24,2024-09-25 02:29:12,37.04,,Sweden
541640,10175,RETRO LANTERN,1,2024-07-27 16:20:23,25.71,12581,Norway
539665,10199,FLORAL WIND CHIME,14,2024-10-09 03:08:26,49.03,12424,France
540952,10049,VINTAGE WATERING CAN,4,2024-07-10 12:42:13,4.34,12556,United Kingdom
540742,10060,MINI GIFT WRAP,8,2024-09-10 19:09:31,43.82,12074,Spain
546751,10116,STRIPED TABLE LAMP,4,2024-01-29 00:37:29,22.04,12487,United Kingdom
541766,10148,MODERN TOY CAR,15,2024-02-17 16:45:28,1.81,12467,France
544919,10141,METAL CAKE STAND,1,2023-03-23 08:37:25,24.66,12549,Netherlands
543359,10163,VINTAGE FAIRY LIGHTS,-11,2024-11-03 19:58:07,47.51,12494,Spain
539235,10184,VINTAGE BUILDING BLOCKS,10,2024-03-31 09:15:40,25.14,12047,France
541107,10207,WOODEN VASE,12,2024-09-24 09:29:46,4.49,12548,Germany
539872,10003,RETRO CANDLE HOLDER,4,2023-08-08 22:25:40,11.59,12693,Ireland
538904,10110,RUSTIC PHOTO FRAME,8,2023-04-08 21:32:32,29.38,12678,United Kingdom
